Price,Close,returns,filtered_returns,forward_returns,signal
Ticker,BTC-USD,,,,
Date,,,,,
2017-08-24,4334.68017578125,4.411881802046103,4.411881802046103,5.140367023962618,True
2017-08-25,4371.60009765625,0.8517334700095969,0.8517334700095969,3.906088436765062,True
2017-10-07,4426.89013671875,1.2830591440306849,1.2830591440306849,4.754587457990092,True
2017-10-08,4610.47998046875,4.147151568709995,4.147151568709995,8.131643821477688,True
2017-10-09,4772.02001953125,3.5037575208400673,3.5037575208400673,10.423431910442496,True
2017-10-13,5647.2099609375,3.6773106025563607,3.6773106025563607,28.590742463670743,True
2017-10-14,5831.7900390625,3.26851807178703,3.26851807178703,21.80974954217874,True
2017-11-02,7078.5,4.598428898807039,4.598428898807039,22.662850681986285,True
2017-11-03,7207.759765625,1.826089787737506,1.826089787737506,25.532877722021798,True
2017-11-04,7379.9501953125,2.3889590564422525,2.3889590564422525,18.938966157146368,True
2017-11-15,7315.5400390625,10.244358799871911,10.244358799871911,11.549195034240915,True
2017-11-16,7871.68994140625,7.602308228430132,7.602308228430132,16.837712971524233,True
2017-11-20,8200.6396484375,2.04255103005504,2.04255103005504,20.459636063403302,True
2017-11-26,9330.5498046875,6.138491620992981,6.138491620992981,18.62754260169708,True
2017-11-27,9818.349609375,5.227985648203037,5.227985648203037,22.654210896491914,True
2017-11-28,10058.7998046875,2.4489879142509663,2.4489879142509663,18.703757078848607,True
2017-12-02,11074.599609375,0.9020008338809893,0.9020008338809893,19.871189529477796,True
2017-12-03,11323.2001953125,2.244781705038368,2.244781705038368,17.59290002935017,True
2017-12-04,11657.2001953125,2.949696148075409,2.949696148075409,17.370004106762416,True
2017-12-05,11916.7001953125,2.226091991663215,2.226091991663215,38.99028392822693,True
2017-12-06,14291.5,19.928333899191664,19.928333899191664,60.74869967311312,True
2017-12-07,17899.69921875,25.24716942763181,25.24716942763181,46.066112094459456,True
2017-12-12,17415.400390625,2.8257970059188287,2.8257970059188287,17.872716081223114,True
2017-12-16,19497.400390625,10.111877067699492,10.111877067699492,22.759758097094448,True
2018-01-04,15599.2001953125,2.6195657872015055,2.6195657872015055,19.65950687616389,True
2018-01-05,17429.5,11.733292616101544,11.733292616101544,31.84538204312983,True
2018-01-06,17527.0,0.5593964256002781,0.5593964256002781,16.560782377702843,True
2018-01-20,12899.2001953125,11.129105236439107,11.129105236439107,-14.363623598662652,True
2018-02-16,10233.900390625,0.6639518158486624,0.6639518158486624,27.166124314035148,True
2018-02-17,11112.7001953125,8.58714440383399,8.58714440383399,27.82433137858209,True
2018-03-03,11489.7001953125,3.6377885560451295,3.6377885560451295,18.06280396268325,True
2018-03-20,8913.4697265625,3.276917997335538,3.276917997335538,8.05083263219555,True
2018-04-12,7889.25,13.215957347142847,13.215957347142847,18.368836641256973,True
2018-04-20,8845.830078125,6.649384172813311,6.649384172813311,11.22559338321947,True
2018-04-21,8895.580078125,0.5624118885465323,0.5624118885465323,5.885519315237145,True
2018-06-02,7643.4501953125,1.3525250098900043,1.3525250098900043,4.852602227015247,True
2018-06-03,7720.25,1.0047792910929054,1.0047792910929054,5.33892578376658,True
2018-07-06,6673.5,0.5175348399594437,0.5175348399594437,6.950602597301046,True
2018-07-07,6856.93017578125,2.748635285551071,2.748635285551071,6.0233027419678935,True
2018-07-16,6741.75,6.008356684760452,6.008356684760452,15.119061669266939,True
2018-07-17,7321.0400390625,8.59257669095561,8.59257669095561,14.77540074788429,True
2018-07-18,7370.77978515625,0.6794081964906162,0.6794081964906162,18.673257754708203,True
2018-07-19,7466.85986328125,1.3035266406750123,1.3035266406750123,17.015181430150925,True
2018-08-25,6763.18994140625,0.6433071137334379,0.6433071137334379,3.2228010218445204,True
2018-09-02,7272.72021484375,1.1047887233691212,1.1047887233691212,5.396964795860123,True
2018-11-07,6530.14013671875,1.069962337180641,1.069962337180641,1.2019606003571295,True
2018-11-29,4278.8466796875,0.5032803483256965,0.5032803483256965,-6.234669700950281,True
2018-12-19,3745.95068359375,1.3498594166162725,1.3498594166162725,23.136642068837233,True
2018-12-20,4134.44140625,10.370951341077017,10.370951341077017,19.53103545153875,True
2019-02-19,3947.094482421875,0.8013895832135631,0.8013895832135631,9.872911542509046,True
2019-02-20,3999.820556640625,1.3358199164869689,1.3358199164869689,9.148510882295037,True
2019-04-03,4973.02197265625,1.9087371510277729,1.9087371510277729,20.431277093751724,True
2019-05-02,5505.28369140625,1.8988001869725712,1.8988001869725712,9.012842871208328,True
2019-05-03,5768.28955078125,4.7773352676729886,4.7773352676729886,10.31234600071095,True
2019-05-04,5831.16748046875,1.0900619522295596,1.0900619522295596,9.384449073829805,True
2019-05-09,6174.52880859375,3.2105750594205507,3.2105750594205507,10.220663839248369,True
2019-05-10,6378.84912109375,3.309083475578345,3.309083475578345,22.078429114191614,True
2019-05-11,7204.771484375,12.947827227172803,12.947827227172803,19.46088442569739,True
2019-05-15,8205.16796875,2.6362395040874453,2.6362395040874453,26.145308590914627,True
2019-05-25,8052.5439453125,0.8159425489589589,0.8159425489589589,6.068902927191156,True
2019-05-26,8673.2158203125,7.7077738316635,7.7077738316635,10.273439698636523,True
2019-05-27,8805.7783203125,1.5284123299404317,1.5284123299404317,9.486670376719564,True
2019-06-14,8693.8330078125,5.624024585256682,5.624024585256682,10.891595605575322,True
2019-06-15,8838.375,1.662580728863916,1.662580728863916,16.002721598003934,True
2019-06-16,8994.48828125,1.7663120341691707,1.7663120341691707,15.564138852700472,True
2019-06-17,9320.3525390625,3.622932707487103,3.622932707487103,13.911911854190917,True
2019-06-21,10144.556640625,6.480383180815696,6.480383180815696,19.648261436031934,True
2019-06-22,10701.69140625,5.49195775982847,5.49195775982847,19.317981162321196,True
2019-06-23,10855.37109375,1.4360317604584338,1.4360317604584338,17.12965114107632,True
2019-06-24,11011.1025390625,1.4346026862422256,1.4346026862422256,26.771605384842687,True
2019-06-25,11790.9169921875,7.082074209722089,7.082074209722089,35.05215435616409,True
2019-06-26,13016.2314453125,10.392020009443502,10.392020009443502,18.231388874797794,True
2019-07-08,12285.9580078125,7.293009429655473,7.293009429655473,16.280452266223413,True
2019-07-09,12573.8125,2.3429552014133215,2.3429552014133215,2.226357948446746,True
2019-08-01,10399.6689453125,3.1137477786643997,3.1137477786643997,6.620563158947135,True
2019-08-02,10518.1748046875,1.139515690337567,1.139515690337567,13.484387868780722,True
2019-08-03,10821.7265625,2.8859736926716506,2.8859736926716506,14.062979370194384,True
2019-08-04,10970.1845703125,1.3718514042569074,1.3718514042569074,22.03172174346242,True
2019-08-05,11805.6533203125,7.615813067183441,7.615813067183441,18.330382901552092,True
2019-09-03,10623.5400390625,2.675033314982045,2.675033314982045,8.517278633346269,True
2019-10-02,8393.0419921875,0.5964758065035269,0.5964758065035269,1.7934880839631457,True
2019-10-27,9551.71484375,3.317935043243514,3.317935043243514,13.280506190983576,True
2019-11-27,7531.66357421875,4.340210227484875,4.340210227484875,-2.0373529002262303,True
2020-01-28,9358.58984375,5.036808165148732,5.036808165148732,7.349420207672898,True
2020-02-07,9795.943359375,0.6797836503646293,0.6797836503646293,5.035222705459498,True
2020-02-08,9865.119140625,0.7061676319697785,0.7061676319697785,8.101616196346352,True
2020-02-09,10116.673828125,2.549940694219166,2.549940694219166,6.075095079639848,True
2020-04-24,7550.90087890625,1.6309658285092787,1.6309658285092787,4.476328989570155,True
2020-05-07,9951.5185546875,7.366214135771076,7.366214135771076,10.791708305363223,True
2020-05-14,9733.7216796875,5.002535168149658,5.002535168149658,-4.542750202493719,True
2020-05-18,9726.5751953125,0.5773698991511145,0.5773698991511145,10.38196034818527,True
2020-07-23,9581.072265625,0.584848921034431,0.584848921034431,4.168439479050356,True
2020-07-27,10990.873046875,10.96100707382146,10.96100707382146,15.806628169809166,True
2020-09-16,10974.9052734375,1.648188444401355,1.648188444401355,5.585189104344556,True
2020-10-09,11064.4580078125,1.3629236597062944,1.3629236597062944,6.929510440674225,True
2020-10-10,11296.361328125,2.095930231275278,2.095930231275278,6.567011739636341,True
2020-10-11,11384.181640625,0.7774212416643334,0.7774212416643334,6.910788336261486,True
2020-10-12,11555.36328125,1.503679807902314,1.503679807902314,7.540873910828237,True
2020-10-20,11916.3349609375,1.4843919324981414,1.4843919324981414,11.841126143834712,True
2020-10-21,12823.689453125,7.614375520341321,7.614375520341321,12.373951024120899,True
2020-10-22,12965.8916015625,1.1089019970212055,1.1089019970212055,13.61593288894699,True
2020-10-31,13780.9951171875,1.730869726353168,1.730869726353168,5.437904903710322,True
2020-11-05,15579.8486328125,10.231863433740651,10.231863433740651,14.461362146284706,True
2020-11-18,17804.005859375,0.8988152900985202,0.8988152900985202,9.322333608317244,True
2020-11-30,19625.8359375,7.967832801396635,7.967832801396635,-0.7216231170701262,True
2020-12-14,19246.64453125,0.5446642655266398,0.5446642655266398,5.940553066324838,True
2020-12-15,19417.076171875,0.8855135259981495,0.8855135259981495,14.42188204493564,True
2020-12-16,21310.59765625,9.751836309514527,9.751836309514527,22.992339294464635,True
2020-12-17,22805.162109375,7.013245133867341,7.013245133867341,25.5799746877311,True
2020-12-18,23137.9609375,1.459313582288413,1.459313582288413,24.619034670430338,True
2020-12-19,23869.83203125,3.1630751548372027,3.1630751548372027,21.173157517046654,True
2020-12-26,26437.037109375,7.185327832809496,7.185327832809496,11.7515878771679,True
2020-12-30,28840.953125,5.4034499850387885,5.4034499850387885,20.553983650962536,True
2020-12-31,29001.720703125,0.5574281038085438,0.5574281038085438,17.924926550911366,True
2021-01-01,29374.15234375,1.2841708408869223,1.2841708408869223,20.11217635764281,True
2021-01-02,32127.267578125,9.372577639540935,9.372577639540935,22.773332246248223,True
2021-01-03,32782.0234375,2.0380066800975483,2.0380066800975483,17.209468724626056,True
2021-01-07,39371.04296875,6.91574669750421,6.91574669750421,34.12925032900891,True
2021-01-08,40797.609375,3.62338992996023,3.62338992996023,23.42555915531864,True
2021-02-03,37472.08984375,5.524598174340745,5.524598174340745,10.26101452271716,True
2021-03-09,54824.1171875,4.9335220420617,4.9335220420617,10.626688915245097,True
2021-03-10,56008.55078125,2.1604243798385436,2.1604243798385436,17.746396381532403,True
2021-03-11,57805.12109375,3.2076714848716215,3.2076714848716215,16.174105552838604,True
2021-06-24,34662.4375,2.7856637741157764,2.7856637741157764,-11.091297206353946,True
2021-07-04,35287.78125,1.7861561294527206,1.7861561294527206,-1.6732826322192862,True
2021-07-23,33581.55078125,3.925482537500802,3.925482537500802,8.878848524564532,True
2021-07-24,34292.4453125,2.1169199000986128,2.1169199000986128,11.126925612139683,True
2021-07-25,35350.1875,3.0844758309330533,3.0844758309330533,19.82767037616273,True
2021-07-26,37337.53515625,5.621887171744144,5.621887171744144,28.648994107170832,True
2021-07-27,39406.94140625,5.542428661506316,5.542428661506316,22.41612275048701,True
2021-07-28,39995.90625,1.4945713184850051,1.4945713184850051,21.817057685335662,True
2021-08-06,42816.5,4.763803587748594,4.763803587748594,7.251900642038156,True
2021-08-07,44555.80078125,4.062220829002827,4.062220829002827,9.518348304805848,True
2021-09-03,50025.375,1.4143210068944922,1.4143210068944922,2.253771689322215,True
2021-10-01,48116.94140625,9.87887304268893,9.87887304268893,11.740430921609025,True
2021-10-05,51514.8125,4.890588911725469,4.890588911725469,29.668574296433782,True
2021-10-06,55361.44921875,7.46704982911468,7.46704982911468,21.50209337197193,True
2021-10-19,64261.9921875,3.6047967727284025,3.6047967727284025,14.327482210787313,True
2021-10-20,65992.8359375,2.693417510228824,2.693417510228824,8.734179236794994,True
2021-11-08,67566.828125,6.695154718111462,6.695154718111462,6.049378341348079,True
2021-11-29,57806.56640625,0.9748898117819094,0.9748898117819094,-0.5876115058645031,True
2022-01-25,36954.00390625,0.8175727030871549,0.8175727030871549,-11.703093406009323,True
2022-01-29,38138.1796875,0.9364930838458241,0.9364930838458241,4.4567652527735655,True
2022-02-08,44118.4453125,0.6344852805099555,0.6344852805099555,18.943790764743284,True
2022-03-24,43960.93359375,2.4898646221148013,2.4898646221148013,6.03638684432387,True
2022-03-25,44348.73046875,0.8821397620525806,0.8821397620525806,5.447562091489454,True
2022-03-29,47465.73046875,0.7166154611000009,0.7166154611000009,9.451824612882529,True
2022-05-15,31305.11328125,3.9993257135678917,3.9993257135678917,-0.948120750313433,True
2022-05-30,31726.390625,7.744470968730455,7.744470968730455,7.298376236169144,True
2022-06-25,21502.337890625,1.2748964915301864,1.2748964915301864,2.525329583066748,True
2022-07-15,20836.328125,1.2951348577769028,1.2951348577769028,-1.5322414615746807,True
2022-07-16,21190.31640625,1.6988995331921108,1.6988995331921108,-0.08268726018849781,True
2023-01-10,17446.29296875,1.4522576515372032,1.4522576515372032,6.217731838867612,True
2023-01-11,17934.896484375,2.800615102017323,2.800615102017323,11.586469586577941,True
2023-01-12,18869.587890625,5.211579598824612,5.211579598824612,16.4135005651729,True
2023-01-13,19909.57421875,5.511441660269112,5.511441660269112,21.753005724185748,True
2023-01-14,20976.298828125,5.357847423830919,5.357847423830919,20.49521875139907,True
2023-03-13,24197.533203125,9.175187888693825,9.175187888693825,11.70989779240885,True
2023-03-14,24746.07421875,2.2669294883089997,2.2669294883089997,12.472105100800366,True
2023-04-11,30235.05859375,1.9629666758571807,1.9629666758571807,6.864327878178553,True
2023-05-27,26868.353515625,0.5578834405180588,0.5578834405180588,5.02995618767936,True
2023-05-28,28085.646484375,4.53058267244435,4.53058267244435,3.4559704712301937,True
2023-06-17,26510.67578125,0.6959002900740696,0.6959002900740696,1.6261082113862435,True
2023-06-21,30027.296875,6.000562340273241,6.000562340273241,16.045399482416187,True
2023-09-14,26539.673828125,1.1870739692642074,1.1870739692642074,2.7659669403239473,True
2023-10-21,29918.412109375,0.7932597562652743,0.7932597562652743,10.116497401892474,True
2023-10-25,34502.8203125,1.7736456610143003,1.7736456610143003,17.943510585315835,True
2023-11-09,36693.125,2.9107827327892632,2.9107827327892632,7.238945065469613,True
2023-11-10,37313.96875,1.6919893031732691,1.6919893031732691,5.760156002192748,True
2023-12-03,39978.390625,1.2717964611113297,1.2717964611113297,12.1385187967865,True
2023-12-04,41980.09765625,5.006972516793251,5.006972516793251,15.593601457455462,True
2023-12-05,44080.6484375,5.003682455553493,5.003682455553493,14.76299482120402,True
2024-02-08,45301.56640625,2.2188248784866804,2.2188248784866804,8.932094979149316,True
2024-02-09,47147.19921875,4.0741037427910465,4.0741037427910465,10.704091742084195,True
2024-02-10,47771.27734375,1.3236801662479536,1.3236801662479536,12.748701523183767,True
2024-02-11,48293.91796875,1.0940478338881565,1.0940478338881565,16.01857484894886,True
2024-02-12,49958.22265625,3.4461993507690414,3.4461993507690414,14.588017588060318,True
2024-02-28,62504.7890625,9.493531994124748,9.493531994124748,18.347228645383037,True
2024-03-08,68300.09375,2.0539401213709896,2.0539401213709896,10.576167547254855,True
2024-04-08,71631.359375,3.270935878474601,3.270935878474601,5.696272145458623,True
2024-04-20,64994.44140625,1.8026421268684478,1.8026421268684478,-1.0142684873847423,True
2024-05-04,63891.47265625,1.5926845790239064,1.5926845790239064,1.8786352050481154,True
2024-06-05,71082.8203125,0.7298724608017615,0.7298724608017615,3.495993679230932,True
2024-07-14,60787.79296875,2.6266900915231206,2.6266900915231206,13.762366467513228,True
2024-07-15,64870.15234375,6.715755212726138,6.715755212726138,11.812446042756171,True
2024-07-21,68154.5234375,1.4753144342986024,1.4753144342986024,4.218005406309807,True
2024-09-10,57648.7109375,1.1034389872275785,1.1034389872275785,-0.8671141641295139,True
2024-09-19,62940.45703125,2.0937291974474137,2.0937291974474137,4.37656495586449,True
2024-10-16,67612.71875,0.8526251733136592,0.8526251733136592,11.385569258703308,True
2024-10-28,69907.7578125,2.912529686772203,2.912529686772203,7.8544091356924515,True
2024-10-29,72720.4921875,4.023493905417541,4.023493905417541,8.709990869143422,True
2024-11-20,94339.4921875,2.161166598491282,2.161166598491282,12.370030555223074,True
2024-11-21,98504.7265625,4.415154542830901,4.415154542830901,8.497316797414165,True
2024-11-22,98997.6640625,0.5004201495724558,0.5004201495724558,7.82190018757892,True
2025-01-02,96886.875,2.6129247147606893,2.6129247147606893,4.177206630116944,True
2025-01-03,98107.4296875,1.2597729955682757,1.2597729955682757,3.2475081124983953,True
2025-05-22,111673.28125,1.8191448638679386,1.8191448638679386,3.7946312871043966,True
2025-07-10,115987.203125,4.1864660687494615,4.1864660687494615,8.540586169846007,True
2025-07-11,117516.9921875,1.3189291760499877,1.3189291760499877,8.288803661867892,True
2025-09-12,116101.578125,0.5142859655061782,0.5142859655061782,5.106234269963281,True
2025-10-03,122266.53125,1.3136036748664148,1.3136036748664148,11.139049760544381,True
2025-10-20,110588.9296875,1.768912239467313,1.768912239467313,-4.082171003199068,True
2025-10-25,111641.7265625,0.5474045023684315,0.5474045023684315,5.302463102547113,True
2025-10-26,114472.4453125,2.535538312743024,2.535538312743024,3.22507733782574,True
2026-01-03,90603.1875,0.7321078638514056,0.7321078638514056,4.037448672463504,True
2026-01-04,91413.4921875,0.8943445698309516,0.8943445698309516,7.532748634759255,True
2026-01-05,93882.5546875,2.7009825802690735,2.7009825802690735,5.886527280183737,True
